map1: .word 320, 239
.byte 38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,38,38,37,37,38,38,37,29,38,38,37,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,38,38,38,37,38,38,38,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,102,37,102,102,38,38,102,102,38,38,102,102,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,28,37,37,29,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,29,37,38,37,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,27,26,28,37,37,29,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,29,37,38,37,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,28,27,27,28,28,28,27,28,28,27,27,28,37,38,29,28,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,28,38,38,29,27,18,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,18,26,28,37,38,38,27,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,17,28,38,38,29,27,18,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,18,26,28,37,38,38,27,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,18,18,18,26,26,18,26,26,26,18,18,26,17,18,27,37,38,28,27,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,28,38,102,37,27,17,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,17,26,28,38,103,102,26,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,17,28,38,102,37,27,17,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,17,26,28,38,103,102,26,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,18,17,17,18,18,17,18,18,18,18,17,18,17,26,28,38,103,29,26,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,28,37,37,28,26,16,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,26,28,37,37,28,18,17,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,28,37,37,28,26,16,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,26,28,37,37,28,18,17,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,17,18,18,17,17,17,18,17,17,18,18,17,18,28,38,37,28,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,28,38,38,28,27,16,17,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,17,26,29,38,38,37,18,16,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,17,28,38,38,28,27,16,17,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,17,26,29,38,38,37,18,16,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,17,18,28,38,38,28,17,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,28,38,102,29,27,16,81,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,26,28,38,102,38,18,16,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,17,28,38,102,29,27,16,81,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,90,26,28,38,102,38,18,16,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,17,18,28,37,102,28,18,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,28,37,37,28,26,16,81,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,26,28,37,38,29,18,16,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,17,28,37,37,28,26,16,81,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,90,26,28,37,38,29,18,16,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,81,18,28,37,38,28,17,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
